,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
1962,346,Jérémy,Doku,Man City,MID,65,2,67,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,0,0,21,13.6,36.2,21,7.1,0.05,0.23,0.28,0.29,52587,128850,3,WHU (A),2
1967,347,Ederson,Ederson M.,Man City,GK,55,2,90,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,2,0,12,19.2,0,0,1.9,0,0,0,0.73,49553,85340,3,WHU (A),2
1972,348,Phil,Foden,Man City,MID,94,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13321,762422,3,WHU (A),2
1977,349,Jack,Grealish,Man City,MID,64,2,71,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,0,0,16,10.4,37.1,21,6.9,0.23,0.24,0.47,0.51,1395,3960,3,WHU (A),2
1982,350,Joško,Gvardiol,Man City,DEF,60,2,87,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,0,0,15,21.8,8.6,33,6.3,0.1,0.45,0.55,0.64,138109,332335,3,WHU (A),2
1987,351,Erling,Haaland,Man City,FWD,151,17,90,2024-08-31T16:30:00Z,3,0,0,1,0,0,0,0,0,3,93,106.8,11.1,66,18.4,1.71,0.11,1.82,0.73,642719,75830,3,WHU (A),2
1992,352,Julián,J.Alvarez,Man City,FWD,70,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4778,3,WHU (A),2
1997,353,João,João Cancelo,Man City,DEF,53,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630,27802,3,WHU (A),2
2002,354,Mateo,Kovačić,Man City,MID,55,2,90,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,0,0,22,16.4,9.4,0,2.6,0,0.09,0.09,0.73,19394,107287,3,WHU (A),2
2007,355,Rico,Lewis,Man City,DEF,46,6,90,2024-08-31T16:30:00Z,0,1,0,1,0,0,0,0,0,1,24,35.6,16.8,8,6,0.09,0.09,0.18,0.73,264308,60691,3,WHU (A),2
2012,356,Matheus Luiz,Matheus N.,Man City,MID,49,4,18,2024-08-31T16:30:00Z,0,1,0,0,0,0,0,0,0,0,18,23.2,14.7,6,4.4,0,0.17,0.17,0.22,472,843,3,WHU (A),2
2017,357,James,McAtee,Man City,MID,49,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,1857,3,WHU (A),2
2022,358,Stefan,Ortega Moreno,Man City,GK,54,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,9754,3,WHU (A),2
2027,360,Rodrigo 'Rodri',Rodrigo,Man City,MID,64,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1957,62969,3,WHU (A),2
2032,361,Rúben,Rúben,Man City,DEF,55,0,90,2024-08-31T16:30:00Z,0,0,0,1,0,0,0,0,0,0,3,16,13.6,13,4.3,0.28,0.02,0.3,0.73,50728,57687,3,WHU (A),2
2037,362,John,Stones,Man City,DEF,54,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777,29627,3,WHU (A),2
2042,363,Kyle,Walker,Man City,DEF,54,1,2,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.8,0.2,0,0.1,0,0,0,0.09,13430,221749,3,WHU (A),2
2047,571,Sávio 'Savinho',Sávio,Man City,MID,65,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205392,41607,3,WHU (A),2
2052,607,Nico,O’Reilly,Man City,MID,50,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,233,3,WHU (A),2
2056,625,Ilkay,Gündogan,Man City,MID,65,1,22,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,6,4.2,17.8,0,2.2,0,0.14,0.14,0.44,20117,6377,3,WHU (A),2
2060,626,Issa,Kaboré,Man City,DEF,45,0,0,2024-08-31T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,74,3,WHU (A),2
2065,364,Amad,Amad,Man Utd,MID,50,1,21,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,8.2,25.3,17,5.1,0.03,0.13,0.16,0.42,142466,69153,3,LIV (H),4
2070,365,Antony Matheus,Antony,Man Utd,MID,59,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,5364,3,LIV (H),4
2075,366,Bruno,B.Fernandes,Man Utd,MID,84,2,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,16,11.6,9.6,3,2.4,0.02,0.07,0.09,1.73,27002,477724,3,LIV (H),4
2080,367,Altay,Bayindir,Man Utd,GK,45,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1092,3,LIV (H),4
2085,368,Carlos Henrique,Casemiro,Man Utd,MID,50,1,45,2024-09-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,5,0,0.5,0,0.1,0,0,0,0.7,8341,16775,3,LIV (H),4
2090,369,Diogo,Dalot,Man Utd,DEF,50,1,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,5,19.4,1.8,0,2.1,0,0.02,0.02,1.73,43457,131745,3,LIV (H),4
2095,370,Christian,Eriksen,Man Utd,MID,54,1,4,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,4.1,0,0.4,0,0.01,0.01,0.42,912,4279,3,LIV (H),4
2100,371,Jonny,Evans,Man Utd,DEF,44,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,1919,3,LIV (H),4
2105,372,Alejandro,Garnacho,Man Utd,MID,64,2,68,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,9,6,15.8,6,2.8,0,0.1,0.1,1.3,47545,449040,3,LIV (H),4
2110,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,2676,3,LIV (H),4
2115,374,Tom,Heaton,Man Utd,GK,40,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,1560,3,LIV (H),4
2120,375,Rasmus,Højlund,Man Utd,FWD,69,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,8916,3,LIV (H),4
2125,376,Victor,Lindelof,Man Utd,DEF,44,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4630,3,LIV (H),4
2130,377,Harry,Maguire,Man Utd,DEF,50,1,21,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,5,4,0,6,1,0,0,0,0.42,5285,11412,3,LIV (H),4
2135,378,Kobbie,Mainoo,Man Utd,MID,55,1,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,1,0,0,0,8,3.4,2.3,0,0.6,0,0.04,0.04,1.73,28604,125510,3,LIV (H),4
2140,379,Tyrell,Malacia,Man Utd,DEF,44,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,193,3,LIV (H),4
2145,380,Lisandro,Martinez,Man Utd,DEF,45,0,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,1,0,0,0,-5,9.6,1.3,4,1.5,0.34,0.01,0.35,1.73,23873,76114,3,LIV (H),4
2150,381,Scott,McTominay,Man Utd,MID,49,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046,29072,3,LIV (H),4
2155,382,Mason,Mount,Man Utd,MID,64,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,9336,3,LIV (H),4
2160,383,André,Onana,Man Utd,GK,50,1,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,-1,6,0,0,0.6,0,0,0,1.73,10711,93612,3,LIV (H),4
2165,384,Facundo,Pellistri,Man Utd,MID,50,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,3,LIV (H),4
2170,385,Marcus,Rashford,Man Utd,MID,69,2,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,18,12.8,33,8,5.4,0,0.59,0.59,1.73,10846,117687,3,LIV (H),4
2175,387,Luke,Shaw,Man Utd,DEF,49,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,11074,3,LIV (H),4
2180,389,Joshua,Zirkzee,Man Utd,FWD,71,1,85,2024-09-01T15:00:00Z,0,0,0,3,0,0,1,0,0,0,-6,0.8,4,39,4.4,0.88,0.02,0.9,1.3,50995,132771,3,LIV (H),4
2185,572,Leny,Yoro,Man Utd,DEF,44,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,2573,3,LIV (H),4
2190,593,Matthijs,De Ligt,Man Utd,DEF,50,0,68,2024-09-01T15:00:00Z,0,0,0,3,0,0,1,0,0,0,0,6,0.6,0,0.7,0,0,0,1.3,13054,79654,3,LIV (H),4
2195,594,Noussair,Mazraoui,Man Utd,DEF,45,1,90,2024-09-01T15:00:00Z,0,0,0,3,0,0,0,0,0,0,0,25,12.9,25,6.3,0.08,0.02,0.1,1.73,355195,119759,3,LIV (H),4
2200,613,Toby,Collyer,Man Utd,MID,45,1,45,2024-09-01T15:00:00Z,0,0,0,1,0,0,0,0,0,0,12,14.2,12.6,2,2.9,0,0.01,0.01,1.03,688,386,3,LIV (H),4
2203,648,Ethan,Wheatley,Man Utd,FWD,45,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,LIV (H),4
2210,390,Alex,A.Murphy,Newcastle,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12523,9952,3,TOT (H),3
2215,391,Miguel,Almirón,Newcastle,MID,58,1,1,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6347,21727,3,TOT (H),3
2220,392,Harvey,Barnes,Newcastle,MID,64,9,60,2024-09-01T12:30:00Z,1,0,0,1,0,0,0,0,0,2,30,35.2,0.7,20,5.6,0.25,0.01,0.26,0.99,3043,7127,3,TOT (H),3
2225,393,Sven,Botman,Newcastle,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,325,3,TOT (H),3
2230,394,Bruno,Bruno G.,Newcastle,MID,64,1,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,6,6.8,1.1,0,0.8,0,0.02,0.02,1.26,7959,58581,3,TOT (H),3
2235,395,Dan,Burn,Newcastle,DEF,45,0,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,0,19,0.5,0,2,0,0.06,0.06,1.26,74843,169703,3,TOT (H),3
2240,396,Martin,Dúbravka,Newcastle,GK,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,15665,3,TOT (H),3
2245,398,Anthony,Gordon,Newcastle,MID,75,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,5,12.2,43.3,2,5.8,0,0.31,0.31,1.26,89287,309280,3,TOT (H),3
2250,399,Lewis,Hall,Newcastle,DEF,45,1,22,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,3,5.4,0.1,0,0.6,0,0,0,0.27,12919,92172,3,TOT (H),3
2255,400,Isaac,Hayden,Newcastle,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,1031,3,TOT (H),3
2260,401,Alexander,Isak,Newcastle,FWD,85,9,90,2024-09-01T12:30:00Z,1,0,0,1,0,0,0,0,0,3,32,34.6,1.3,45,8.1,1,0.01,1.01,1.26,106505,902617,3,TOT (H),3
2265,402,Jacob,J.Murphy,Newcastle,MID,54,4,29,2024-09-01T12:30:00Z,0,1,0,0,0,0,0,0,0,0,16,23.8,14.8,21,6,0.09,0.67,0.76,0.27,3085,77797,3,TOT (H),3
2270,403,Joelinton Cássio,Joelinton,Newcastle,MID,60,1,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,-5,0.2,3.3,4,0.8,0,0.01,0.01,1.26,45106,80893,3,TOT (H),3
2275,404,Lloyd,Kelly,Newcastle,DEF,45,4,67,2024-09-01T12:30:00Z,0,1,0,1,0,0,1,0,0,0,17,25.2,14.2,7,4.6,0.19,0.09,0.28,0.99,409,1377,3,TOT (H),3
2280,405,Emil,Krafth,Newcastle,DEF,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,4,19.2,0.1,5,2.4,0.04,0,0.04,1.26,2994,2275,3,TOT (H),3
2285,406,Garang,Kuol,Newcastle,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,591,3,TOT (H),3
2290,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50,3,TOT (H),3
2295,408,Jamal,Lewis,Newcastle,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4617,4641,3,TOT (H),3
2300,409,Tino,Livramento,Newcastle,DEF,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,10,28.2,10.8,0,3.9,0,0,0,1.26,35355,37178,3,TOT (H),3
2305,410,Sean,Longstaff,Newcastle,MID,50,1,67,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,6,16.2,0.9,0,1.7,0,0,0,0.99,2839,18345,3,TOT (H),3
2310,411,Lewis,Miley,Newcastle,MID,50,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,42,3,TOT (H),3
2315,412,Odysseas,Odysseas,Newcastle,GK,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1295,3,TOT (H),3
2320,413,Nick,Pope,Newcastle,GK,50,4,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,6,0,16,34.8,0,0,3.5,0,0,0,1.26,77529,107792,3,TOT (H),3
2325,414,John,Ruddy,Newcastle,GK,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2575,1591,3,TOT (H),3
2330,415,Fabian,Schär,Newcastle,DEF,54,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,32164,3,TOT (H),3
2335,416,Matt,Targett,Newcastle,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6628,4732,3,TOT (H),3
2340,417,Sandro,Tonali,Newcastle,MID,55,1,22,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,6,3.6,1.6,0,0.5,0,0,0,0.27,7313,1273,3,TOT (H),3
2345,418,Kieran,Trippier,Newcastle,DEF,59,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13058,218999,3,TOT (H),3
2350,419,Joe,White,Newcastle,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291,7507,3,TOT (H),3
2355,420,Joe,Willock,Newcastle,MID,49,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,3731,3,TOT (H),3
2360,421,Callum,Wilson,Newcastle,FWD,69,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1431,3,TOT (H),3
2365,574,Miodrag,Pivas,Newcastle,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1486,3,TOT (H),3
2370,590,William,Osula,Newcastle,FWD,50,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,2356,3,TOT (H),3
2375,26,Álex,Alex Moreno,Nottingham Forest,DEF,44,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911,10481,3,WOL (H),2
2380,422,Ola,Aina,Nottingham Forest,DEF,44,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,11.6,17,1,3,0.01,0.11,0.12,0.74,118711,33393,3,WOL (H),2
2385,423,Elliot,Anderson,Nottingham Forest,MID,50,6,90,2024-08-31T14:00:00Z,0,1,0,1,0,0,1,0,0,2,28,30.8,42.2,11,8.4,0.05,0.07,0.12,0.73,1089,2120,3,WOL (H),2
2390,424,Taiwo,Awoniyi,Nottingham Forest,FWD,59,1,1,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.01,3966,20709,3,WOL (H),2
2395,425,Willy,Boly,Nottingham Forest,DEF,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,3843,3,WOL (H),2
2400,426,Josh,Bowler,Nottingham Forest,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,1137,3,WOL (H),2
2405,427,Carlos Miguel,C.Miguel,Nottingham Forest,GK,44,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,4860,3,WOL (H),2
2410,428,Eric,Da Silva Moreira,Nottingham Forest,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,1065,3,WOL (H),2
2415,429,Danilo,Danilo,Nottingham Forest,MID,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1076,3,WOL (H),2
2420,430,Emmanuel,Dennis,Nottingham Forest,FWD,50,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2741,4804,3,WOL (H),2
2425,431,Nicolás,Dominguez,Nottingham Forest,MID,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,605,3,WOL (H),2
2430,432,Anthony,Elanga,Nottingham Forest,MID,54,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,4,30.2,12,4.6,0.02,0.07,0.09,0.73,11466,29176,3,WOL (H),2
2435,433,Morgan,Gibbs-White,Nottingham Forest,MID,65,1,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,1,0,0,0,13,14.6,36.7,55,10.6,0.13,0.7,0.83,0.74,103142,58097,3,WOL (H),2
2440,434,Callum,Hudson-Odoi,Nottingham Forest,MID,55,2,79,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,3.6,2.8,14,2,0.15,0.05,0.2,0.71,18379,62380,3,WOL (H),2
2445,435,Alex,Mighten,Nottingham Forest,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,964,3,WOL (H),2
2450,436,Murillo,Murillo,Nottingham Forest,DEF,45,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,12,29,1.3,2,3.2,0,0.01,0.01,0.74,14119,5855,3,WOL (H),2
2455,437,Neco,N.Williams,Nottingham Forest,DEF,45,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,1,7.4,11.7,8,2.7,0.12,0.03,0.15,0.74,24310,7320,3,WOL (H),2
2460,438,Omar,O.Richards,Nottingham Forest,DEF,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,3,WOL (H),2
2465,439,Lewis,O'Brien,Nottingham Forest,MID,50,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,WOL (H),2
2470,440,Andrew,Omobamidele,Nottingham Forest,DEF,44,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,879,3,WOL (H),2
2475,441,Jonathan,Panzo,Nottingham Forest,DEF,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,WOL (H),2
2480,442,Ibrahim,Sangaré,Nottingham Forest,MID,45,0,57,2024-08-31T14:00:00Z,0,0,0,1,0,0,1,0,0,0,4,14.4,11.8,4,3,0,0.01,0.01,0.62,68764,41979,3,WOL (H),2
2485,443,Matz,Sels,Nottingham Forest,GK,45,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,1,0,5,9.4,0,0,0.9,0,0,0,0.74,63562,26497,3,WOL (H),2
2490,444,Harry,Toffolo,Nottingham Forest,DEF,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1101,3,WOL (H),2
2495,446,Hwang,Ui-jo,Nottingham Forest,FWD,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96064,32519,3,WOL (H),2
2500,447,Chris,Wood,Nottingham Forest,FWD,61,9,90,2024-08-31T14:00:00Z,1,0,0,1,0,0,0,0,0,3,31,41.2,7.3,81,13,0.47,0.01,0.48,0.74,112136,131492,3,WOL (H),2
2505,448,Joe,Worrall,Nottingham Forest,DEF,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1573,3,WOL (H),2
2510,449,Ryan,Yates,Nottingham Forest,MID,50,1,32,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,7,11,10,2.8,0,0.02,0.02,0.12,2654,10530,3,WOL (H),2
2515,531,James,Ward-Prowse,Nottingham Forest,MID,64,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956,46590,3,WOL (H),2
2520,573,Nikola,Milenković,Nottingham Forest,DEF,45,2,90,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,8.6,10.3,2,2.1,0,0.01,0.01,0.74,4904,1902,3,WOL (H),2
2525,596,João Pedro,Jota Silva,Nottingham Forest,MID,60,1,1,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1,0,0,0,0.01,1470,2601,3,WOL (H),2
2529,620,Ramón,Sosa,Nottingham Forest,MID,55,1,10,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,6.2,20.8,7,3.4,0.09,0.06,0.15,0.03,179,147,3,WOL (H),2
2536,14,Aaron,Ramsdale,Southampton,GK,44,2,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,4,0,5,27.8,0,0,2.8,0,0,0,2.78,41306,16659,3,BRE (A),2
2541,27,Cameron,Archer,Southampton,FWD,50,1,45,2024-08-31T14:00:00Z,0,0,0,2,0,0,0,0,0,0,4,4.2,0.5,0,0.5,0,0,0,1.81,37592,27174,3,BRE (A),2
2546,188,Lesley,Ugochukwu,Southampton,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,6030,3,BRE (A),2
2551,397,Ryan,Fraser,Southampton,MID,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,634,3,BRE (A),2
2556,450,Carlos,Alcaraz,Southampton,MID,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,3127,3,BRE (A),2
2561,451,Samuel,Amo-Ameyaw,Southampton,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1892,2190,3,BRE (A),2
2566,452,Joe,Aribo,Southampton,MID,50,2,81,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,9,2.4,16.2,11,3,0.48,0.02,0.5,2.59,881,1098,3,BRE (A),2
2571,453,Adam,Armstrong,Southampton,FWD,55,1,45,2024-08-31T14:00:00Z,0,0,0,1,0,0,0,0,0,0,0,0,0.9,8,0.8,0.05,0.05,0.1,0.97,17476,40505,3,BRE (A),2
2576,454,Gavin,Bazunu,Southampton,GK,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,6136,3,BRE (A),2
2581,455,Jan,Bednarek,Southampton,DEF,40,1,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,3,25.4,3.8,0,2.9,0,0.02,0.02,2.78,77602,27285,3,BRE (A),2
2586,456,Armel,Bella-Kotchap,Southampton,DEF,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,3394,3,BRE (A),2
2591,457,James,Bree,Southampton,DEF,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,1716,3,BRE (A),2
2596,458,Shea,Charles,Southampton,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,1650,3,BRE (A),2
2601,459,Samuel,Edozie,Southampton,MID,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,428,3,BRE (A),2
2606,460,Ronnie,Edwards,Southampton,DEF,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1837,3,BRE (A),2
2611,461,Taylor,Harwood-Bellis,Southampton,DEF,40,0,55,2024-08-31T14:00:00Z,0,0,0,1,0,0,1,0,0,0,-1,9.4,17.4,0,2.7,0,0.04,0.04,1.21,155073,82314,3,BRE (A),2
2616,462,Kamaldeen,Kamaldeen,Southampton,MID,50,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,109,3,BRE (A),2
