,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
2093,303,Harry,Souttar,Leicester,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,78,6,ARS (A),5
2099,304,Jakub,Stolarczyk,Leicester,GK,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,777,880,6,ARS (A),5
2105,305,Luke,Thomas,Leicester,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2541,3477,6,ARS (A),5
2111,306,Jamie,Vardy,Leicester,FWD,57,1,90,2024-09-28T14:00:00Z,0,0,0,4,0,0,1,0,0,0,5,8.2,12.8,0.0,2.1,0.00,0.01,0.01,4.60,135051,251646,6,ARS (A),5
2117,307,Jannik,Vestergaard,Leicester,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6098,39380,6,ARS (A),5
2123,308,Danny,Ward,Leicester,GK,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,9924,19296,6,ARS (A),5
2129,309,Harry,Winks,Leicester,MID,45,2,90,2024-09-28T14:00:00Z,0,0,0,4,0,0,0,0,0,0,7,12.8,12.1,0.0,2.5,0.00,0.01,0.01,4.60,96278,205092,6,ARS (A),5
2135,501,Oliver,Skipp,Leicester,MID,49,1,90,2024-09-28T14:00:00Z,0,0,0,2,0,0,1,0,0,0,1,5.2,0.3,0.0,0.6,0.00,0.00,0.00,3.68,231,575,6,ARS (A),5
2141,570,Abdul,A.Fatawu,Leicester,MID,55,1,1,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.90,672,13283,6,ARS (A),5
2147,606,Will,Alves,Leicester,MID,45,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,922,1150,6,ARS (A),5
2153,616,Ben,Nelson,Leicester,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,225,6,ARS (A),5
2157,635,Bilal,El Khannouss,Leicester,MID,50,1,1,2024-09-28T14:00:00Z,0,0,0,2,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.00,0.00,0.00,0.92,321,665,6,ARS (A),5
2163,310,Alisson,A.Becker,Liverpool,GK,55,2,90,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,2,0,8,21.2,0.0,0.0,2.1,0.00,0.00,0.00,0.63,13211,304289,6,WOL (A),2
2169,311,Trent,Alexander-Arnold,Liverpool,DEF,71,1,90,2024-09-28T16:30:00Z,0,0,0,1,0,0,1,0,0,0,5,9.0,16.8,12.0,3.8,0.09,0.10,0.19,0.63,248046,156081,6,WOL (A),2
2175,312,Stefan,Bajcetic,Liverpool,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1277,6,WOL (A),2
2181,313,Conor,Bradley,Liverpool,DEF,48,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,690,4760,6,WOL (A),2
2187,315,Bobby,Clark,Liverpool,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,282,6,WOL (A),2
2193,316,Darwin,Darwin,Liverpool,FWD,72,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26941,17616,6,WOL (A),2
2199,317,Diogo,Diogo J.,Liverpool,MID,75,8,90,2024-09-28T16:30:00Z,0,2,0,1,0,0,1,0,0,1,23,20.2,17.3,4.0,4.2,0.00,0.15,0.15,0.63,27832,708484,6,WOL (A),2
2205,318,Ben,Doak,Liverpool,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,402,6,WOL (A),2
2211,319,Harvey,Elliott,Liverpool,MID,52,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44,6493,6,WOL (A),2
2217,320,Endo,Endo,Liverpool,MID,48,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1112,2144,6,WOL (A),2
2223,321,Cody,Gakpo,Liverpool,FWD,72,1,17,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,1.0,1.2,4.0,0.6,0.00,0.01,0.01,0.01,7157,24725,6,WOL (A),2
2229,322,Joe,Gomez,Liverpool,DEF,48,1,1,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,0.0,0.3,0.00,0.00,0.00,0.00,1456,3678,6,WOL (A),2
2235,323,Ryan,Gravenberch,Liverpool,MID,50,3,90,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,1,23,10.6,5.8,2.0,1.8,0.00,0.04,0.04,0.63,17058,10547,6,WOL (A),2
2241,324,Curtis,Jones,Liverpool,MID,53,1,17,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,6,8.2,0.3,17.0,2.6,0.09,0.01,0.10,0.01,424,525,6,WOL (A),2
2247,325,Caoimhin,Kelleher,Liverpool,GK,44,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,36351,13882,6,WOL (A),2
2253,326,Ibrahima,Konaté,Liverpool,DEF,51,7,90,2024-09-28T16:30:00Z,1,0,0,1,0,0,1,0,0,0,15,39.6,1.2,21.0,6.2,0.17,0.01,0.18,0.63,266081,71980,6,WOL (A),2
2259,327,Luis,Luis Díaz,Liverpool,MID,80,2,72,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,6,2.8,13.9,17.0,3.4,0.12,0.05,0.17,0.62,1299811,83549,6,WOL (A),2
2265,328,Mohamed,M.Salah,Liverpool,MID,128,10,90,2024-09-28T16:30:00Z,1,0,0,1,0,0,0,0,0,3,32,45.6,23.6,58.0,12.7,1.32,0.05,1.37,0.63,98029,530447,6,WOL (A),2
2271,329,Alexis,Mac Allister,Liverpool,MID,63,2,90,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,12,11.2,17.3,6.0,3.5,0.00,0.20,0.20,0.63,8218,20751,6,WOL (A),2
2277,330,James,McConnell,Liverpool,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,213,414,6,WOL (A),2
2283,331,Tyler,Morton,Liverpool,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,221,484,6,WOL (A),2
2289,332,Nathaniel,N.Phillips,Liverpool,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1151,6,WOL (A),2
2295,333,Jarell,Quansah,Liverpool,DEF,41,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6020,51723,6,WOL (A),2
2301,334,Rhys,R.Williams,Liverpool,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,747,6,WOL (A),2
2307,335,Andrew,Robertson,Liverpool,DEF,60,2,88,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,14,9.6,27.0,8.0,4.5,0.00,0.56,0.56,0.63,62803,106821,6,WOL (A),2
2313,336,Dominik,Szoboszlai,Liverpool,MID,65,2,72,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,9,2.8,5.9,33.0,4.2,0.75,0.01,0.76,0.62,17370,44196,6,WOL (A),2
2319,337,Konstantinos,Tsimikas,Liverpool,DEF,47,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1102,3222,6,WOL (A),2
2325,339,Virgil,Virgil,Liverpool,DEF,60,2,90,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,12,20.4,1.4,0.0,2.2,0.00,0.02,0.02,0.63,61180,76998,6,WOL (A),2
2329,636,Federico,Chiesa,Liverpool,MID,70,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5400,7154,6,WOL (A),2
2331,660,Vítezslav,Jaros,Liverpool,GK,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,718,230,6,WOL (A),2
2337,340,Manuel,Akanji,Man City,DEF,55,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,13,13.0,13.3,6.0,3.2,0.06,0.10,0.16,1.57,24925,48359,6,NEW (A),4
2343,341,Nathan,Aké,Man City,DEF,53,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,100,17633,6,NEW (A),4
2349,342,Bernardo,Bernardo,Man City,MID,65,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,15,12.6,15.8,36.0,6.4,0.09,0.14,0.23,1.57,37234,95547,6,NEW (A),4
2355,343,Oscar,Bobb,Man City,MID,48,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,154,1355,6,NEW (A),4
2361,344,Scott,Carson,Man City,GK,40,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1328,1365,6,NEW (A),4
2367,345,Kevin,De Bruyne,Man City,MID,95,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3020,297886,6,NEW (A),4
2373,346,Jérémy,Doku,Man City,MID,64,1,9,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,2,1.4,1.3,0.0,0.3,0.00,0.01,0.01,0.00,12343,52587,6,NEW (A),4
2379,347,Ederson,Ederson M.,Man City,GK,55,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,1,0,3,0,6,22.4,0.0,0.0,2.2,0.00,0.00,0.00,1.57,85133,60191,6,NEW (A),4
2385,348,Phil,Foden,Man City,MID,93,1,24,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,9,8.2,17.3,21.0,4.7,0.06,0.12,0.18,0.21,30379,69492,6,NEW (A),4
2391,349,Jack,Grealish,Man City,MID,64,7,80,2024-09-28T11:30:00Z,0,1,0,1,0,0,1,0,0,3,33,32.2,56.1,15.0,10.3,0.02,0.32,0.34,1.57,2566,2896,6,NEW (A),4
2397,350,Joško,Gvardiol,Man City,DEF,59,9,90,2024-09-28T11:30:00Z,1,0,0,1,0,0,0,0,0,1,28,49.0,17.7,25.0,9.2,0.08,0.02,0.10,1.57,68614,388634,6,NEW (A),4
2403,351,Erling,Haaland,Man City,FWD,153,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,12,14.8,12.3,57.0,8.4,0.45,0.10,0.55,1.57,286015,27291,6,NEW (A),4
2409,352,Julián,J.Alvarez,Man City,FWD,70,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,360,6,NEW (A),4
2415,353,João,João Cancelo,Man City,DEF,53,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2374,6,NEW (A),4
2421,354,Mateo,Kovačić,Man City,MID,55,1,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,1,0,0,0,8,12.0,24.2,5.0,4.1,0.05,0.09,0.14,1.57,31840,17938,6,NEW (A),4
2427,355,Rico,Lewis,Man City,DEF,47,2,80,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,3,4.2,6.9,4.0,1.5,0.00,0.02,0.02,1.57,243739,201450,6,NEW (A),4
2433,356,Matheus Luiz,Matheus N.,Man City,MID,49,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1014,1584,6,NEW (A),4
2439,357,James,McAtee,Man City,MID,48,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,250,705,6,NEW (A),4
2445,358,Stefan,Ortega Moreno,Man City,GK,53,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,527,3623,6,NEW (A),4
2451,360,Rodrigo 'Rodri',Rodrigo,Man City,MID,64,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3682,62912,6,NEW (A),4
2457,361,Rúben,Rúben,Man City,DEF,55,1,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,1,0,0,0,6,12.6,4.8,2.0,1.9,0.00,0.04,0.04,1.57,12550,42757,6,NEW (A),4
2463,362,John,Stones,Man City,DEF,54,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13948,9292,6,NEW (A),4
2469,363,Kyle,Walker,Man City,DEF,53,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,13,20.8,5.1,0.0,2.6,0.00,0.03,0.03,1.57,19637,38680,6,NEW (A),4
2475,571,Sávio 'Savinho',Sávio,Man City,MID,65,1,9,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,8,7.4,15.1,6.0,2.9,0.00,0.17,0.17,0.00,103024,27663,6,NEW (A),4
2481,607,Nico,O’Reilly,Man City,MID,50,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,109,113,6,NEW (A),4
2486,625,Ilkay,Gündogan,Man City,MID,65,2,65,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,15,13.2,30.0,11.0,5.4,0.11,0.25,0.36,1.37,20229,7225,6,NEW (A),4
2491,626,Issa,Kaboré,Man City,DEF,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,82,6,NEW (A),4
2497,364,Amad,Amad,Man Utd,MID,50,1,5,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,7,4.0,1.3,4.0,0.9,0.00,0.02,0.02,0.57,63519,76242,6,TOT (H),3
2503,365,Antony Matheus,Antony,Man Utd,MID,58,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1344,2421,6,TOT (H),3
2509,366,Bruno,B.Fernandes,Man Utd,MID,83,-2,41,2024-09-29T15:30:00Z,0,0,0,3,0,0,0,1,0,0,-7,0.0,1.2,0.0,0.0,0.00,0.02,0.02,1.99,22637,201643,6,TOT (H),3
2515,367,Altay,Bayindir,Man Utd,GK,44,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,130,514,6,TOT (H),3
2521,368,Carlos Henrique,Casemiro,Man Utd,MID,49,1,45,2024-09-29T15:30:00Z,0,0,0,2,0,0,0,0,0,0,13,11.6,25.3,14.0,5.1,0.17,0.07,0.24,2.60,1737,7563,6,TOT (H),3
2527,369,Diogo,Dalot,Man Utd,DEF,50,0,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,1,0,0,0,-1,16.6,2.8,0.0,1.9,0.00,0.02,0.02,4.59,190554,63659,6,TOT (H),3
2533,370,Christian,Eriksen,Man Utd,MID,54,1,18,2024-09-29T15:30:00Z,0,0,0,1,0,0,0,0,0,0,6,9.4,19.8,2.0,3.1,0.00,0.03,0.03,1.73,2643,1410,6,TOT (H),3
2539,371,Jonny,Evans,Man Utd,DEF,44,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,271,835,6,TOT (H),3
2545,372,Alejandro,Garnacho,Man Utd,MID,63,2,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,0,0,0,0,5,5.4,20.0,20.0,4.5,0.14,0.07,0.21,4.59,45534,143789,6,TOT (H),3
2551,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,831,6,TOT (H),3
2557,374,Tom,Heaton,Man Utd,GK,40,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1159,1537,6,TOT (H),3
2563,375,Rasmus,Højlund,Man Utd,FWD,69,1,17,2024-09-29T15:30:00Z,0,0,0,1,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0.00,0.01,0.01,1.73,9198,2390,6,TOT (H),3
2569,376,Victor,Lindelof,Man Utd,DEF,43,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,29,633,6,TOT (H),3
2575,377,Harry,Maguire,Man Utd,DEF,49,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,937,6816,6,TOT (H),3
2581,378,Kobbie,Mainoo,Man Utd,MID,53,1,44,2024-09-29T15:30:00Z,0,0,0,1,0,0,0,0,0,0,9,13.0,14.8,4.0,3.2,0.00,0.10,0.10,1.99,9954,47802,6,TOT (H),3
2587,379,Tyrell,Malacia,Man Utd,DEF,44,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33,49,6,TOT (H),3
2593,380,Lisandro,Martinez,Man Utd,DEF,45,0,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,1,0,0,0,2,17.2,10.9,27.0,5.5,0.24,0.03,0.27,4.59,30272,35960,6,TOT (H),3
2599,381,Scott,McTominay,Man Utd,MID,49,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3866,6,TOT (H),3
2605,382,Mason,Mount,Man Utd,MID,63,0,39,2024-09-29T15:30:00Z,0,0,0,2,0,0,1,0,0,0,1,4.4,24.3,0.0,2.9,0.00,0.01,0.01,2.03,256,571,6,TOT (H),3
2611,383,André,Onana,Man Utd,GK,50,3,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,0,0,7,0,11,52.2,0.0,0.0,5.2,0.00,0.00,0.00,4.59,66843,34917,6,TOT (H),3
2617,384,Facundo,Pellistri,Man Utd,MID,50,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,55,6,TOT (H),3
2623,385,Marcus,Rashford,Man Utd,MID,69,2,72,2024-09-29T15:30:00Z,0,0,0,2,0,0,0,0,0,0,12,14.0,23.5,4.0,4.2,0.00,0.05,0.05,2.86,24148,66654,6,TOT (H),3
2629,387,Luke,Shaw,Man Utd,DEF,49,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,84,2694,6,TOT (H),3
2635,389,Joshua,Zirkzee,Man Utd,FWD,69,1,45,2024-09-29T15:30:00Z,0,0,0,1,0,0,0,0,0,0,6,8.4,0.7,17.0,2.6,0.25,0.01,0.26,1.99,9510,71023,6,TOT (H),3
2641,572,Leny,Yoro,Man Utd,DEF,44,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,147,624,6,TOT (H),3
2647,593,Matthijs,De Ligt,Man Utd,DEF,50,1,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,0,0,0,0,-1,18.2,0.5,8.0,2.7,0.17,0.01,0.18,4.59,75586,31140,6,TOT (H),3
2653,594,Noussair,Mazraoui,Man Utd,DEF,46,0,90,2024-09-29T15:30:00Z,0,0,0,3,0,0,1,0,0,0,-2,18.8,1.3,0.0,2.0,0.00,0.01,0.01,4.59,274743,110875,6,TOT (H),3
2659,613,Toby,Collyer,Man Utd,MID,45,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,713,984,6,TOT (H),3
2663,648,Ethan,Wheatley,Man Utd,FWD,45,0,0,2024-09-29T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50813,21622,6,TOT (H),3
2666,652,Manuel,Ugarte,Man Utd,MID,50,1,71,2024-09-29T15:30:00Z,0,0,0,2,0,0,1,0,0,0,4,9.8,0.6,0.0,1.0,0.00,0.00,0.00,2.86,1794,2442,6,TOT (H),3
2672,390,Alex,A.Murphy,Newcastle,DEF,40,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6533,7447,6,MCI (H),5
2678,391,Miguel,Almirón,Newcastle,MID,57,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1892,8850,6,MCI (H),5
2684,392,Harvey,Barnes,Newcastle,MID,65,2,76,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,5,1.8,4.9,30.0,3.7,0.25,0.02,0.27,0.67,200759,51522,6,MCI (H),5
2690,393,Sven,Botman,Newcastle,DEF,44,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,78,136,6,MCI (H),5
2696,394,Bruno,Bruno G.,Newcastle,MID,63,1,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,1,0,0,0,13,21.2,24.0,0.0,4.5,0.00,0.26,0.26,0.91,4296,31889,6,MCI (H),5
2702,395,Dan,Burn,Newcastle,DEF,45,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,7,14.0,10.3,7.0,3.1,0.04,0.03,0.07,0.91,8101,236528,6,MCI (H),5
2708,396,Martin,Dúbravka,Newcastle,GK,43,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1311,6888,6,MCI (H),5
2714,398,Anthony,Gordon,Newcastle,MID,73,9,90,2024-09-28T11:30:00Z,1,0,0,1,0,0,0,0,0,2,29,42.6,32.3,23.0,9.8,0.79,0.10,0.89,0.91,12631,475893,6,MCI (H),5
2720,399,Lewis,Hall,Newcastle,DEF,43,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,12,21.0,15.5,2.0,3.9,0.00,0.11,0.11,0.91,6473,78772,6,MCI (H),5
2726,400,Isaac,Hayden,Newcastle,MID,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,714,932,6,MCI (H),5
2732,401,Alexander,Isak,Newcastle,FWD,83,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13064,972323,6,MCI (H),5
2738,402,Jacob,J.Murphy,Newcastle,MID,52,2,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,0,0,0,0,10,9.0,25.0,4.0,3.8,0.00,0.07,0.07,0.91,1843,19220,6,MCI (H),5
2744,403,Joelinton Cássio,Joelinton,Newcastle,MID,60,1,90,2024-09-28T11:30:00Z,0,0,0,1,0,0,1,0,0,0,12,27.0,12.0,40.0,7.9,0.19,0.02,0.21,0.91,3437,39968,6,MCI (H),5
2750,404,Lloyd,Kelly,Newcastle,DEF,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,347,2370,6,MCI (H),5
2756,405,Emil,Krafth,Newcastle,DEF,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,157,2217,6,MCI (H),5
2762,406,Garang,Kuol,Newcastle,MID,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,563,588,6,MCI (H),5
2768,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,51,51,6,MCI (H),5
2774,408,Jamal,Lewis,Newcastle,DEF,40,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3832,6,MCI (H),5
2780,409,Tino,Livramento,Newcastle,DEF,45,1,12,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,3,6.4,0.0,0.0,0.6,0.00,0.00,0.00,0.24,3490,47761,6,MCI (H),5
2786,410,Sean,Longstaff,Newcastle,MID,48,1,12,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,4,1.2,0.0,4.0,0.5,0.21,0.00,0.21,0.24,2019,15141,6,MCI (H),5
2792,411,Lewis,Miley,Newcastle,MID,50,0,0,2024-09-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,36,21,6,MCI (H),5
