,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
2449,436,Murillo,Murillo,Nottingham Forest,DEF,45,7,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,1,28,9.0,10.8,4.0,2.4,0.00,0.11,0.11,0.14,2005,3159,2,SOU (A),2
2454,437,Neco,N.Williams,Nottingham Forest,DEF,45,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,25,19.6,6.3,26.0,5.2,0.28,0.02,0.30,0.14,3034,3604,2,SOU (A),2
2459,438,Omar,O.Richards,Nottingham Forest,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33,1441,2,SOU (A),2
2464,439,Lewis,O'Brien,Nottingham Forest,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,55,2,SOU (A),2
2469,440,Andrew,Omobamidele,Nottingham Forest,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,36,964,2,SOU (A),2
2474,441,Jonathan,Panzo,Nottingham Forest,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,44,2,SOU (A),2
2479,442,Ibrahim,Sangaré,Nottingham Forest,MID,45,2,65,2024-08-24T14:00:00Z,0,0,1,0,0,0,1,0,0,0,9,9.6,2.1,11.0,2.3,0.02,0.04,0.06,0.14,36428,17103,2,SOU (A),2
2484,443,Matz,Sels,Nottingham Forest,GK,45,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,1,0,21,5.0,0.0,0.0,0.5,0.00,0.00,0.00,0.14,14750,7846,2,SOU (A),2
2489,444,Harry,Toffolo,Nottingham Forest,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,111,834,2,SOU (A),2
2494,446,Hwang,Ui-jo,Nottingham Forest,FWD,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,22827,16081,2,SOU (A),2
2499,447,Chris,Wood,Nottingham Forest,FWD,61,1,74,2024-08-24T14:00:00Z,0,0,1,0,0,0,1,0,0,0,5,6.2,16.9,40.0,6.3,0.24,0.09,0.33,0.14,275401,36209,2,SOU (A),2
2504,448,Joe,Worrall,Nottingham Forest,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48,962,2,SOU (A),2
2509,449,Ryan,Yates,Nottingham Forest,MID,50,1,24,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,8,5.0,10.7,1.0,1.7,0.02,0.00,0.02,0.00,21017,4282,2,SOU (A),2
2514,531,James,Ward-Prowse,Nottingham Forest,MID,65,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2684,28070,2,SOU (A),2
2519,573,Nikola,Milenković,Nottingham Forest,DEF,45,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,16,11.2,10.8,19.0,4.1,0.98,0.01,0.99,0.14,234,2517,2,SOU (A),2
2524,596,João Pedro,Jota Silva,Nottingham Forest,MID,60,1,1,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,2.2,0.0,0.0,0.2,0.00,0.00,0.00,0.00,1063,3620,2,SOU (A),2
2528,620,Ramón,Sosa,Nottingham Forest,MID,55,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,113,19,2,SOU (A),2
2535,14,Aaron,Ramsdale,Southampton,GK,45,0,0,2024-08-24T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2378,12047,2,NFO (H),2
2540,27,Cameron,Archer,Southampton,FWD,50,1,18,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,0.00,0.02,0.02,0.31,12175,13196,2,NFO (H),2
2545,188,Lesley,Ugochukwu,Southampton,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4872,3784,2,NFO (H),2
2550,397,Ryan,Fraser,Southampton,MID,50,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,153,598,2,NFO (H),2
2555,450,Carlos,Alcaraz,Southampton,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,587,1409,2,NFO (H),2
2560,451,Samuel,Amo-Ameyaw,Southampton,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2454,1280,2,NFO (H),2
2565,452,Joe,Aribo,Southampton,MID,50,2,75,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,9.0,6.2,6.0,2.1,0.00,0.03,0.03,2.26,1104,739,2,NFO (H),2
2570,453,Adam,Armstrong,Southampton,FWD,55,1,70,2024-08-24T14:00:00Z,0,0,0,1,0,0,1,0,0,0,1,2.2,2.9,9.0,1.4,0.02,0.01,0.03,2.14,37679,17395,2,NFO (H),2
2575,454,Gavin,Bazunu,Southampton,GK,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,510,5053,2,NFO (H),2
2580,455,Jan,Bednarek,Southampton,DEF,40,1,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,1,0,0,0,9,19.2,12.2,2.0,3.3,0.00,0.01,0.01,2.45,85761,13159,2,NFO (H),2
2585,456,Armel,Bella-Kotchap,Southampton,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1326,2692,2,NFO (H),2
2590,457,James,Bree,Southampton,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,638,1414,2,NFO (H),2
2595,458,Shea,Charles,Southampton,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,545,959,2,NFO (H),2
2600,459,Samuel,Edozie,Southampton,MID,50,1,19,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,6,3.0,0.5,6.0,1.0,0.00,0.00,0.00,0.31,150,422,2,NFO (H),2
2605,460,Ronnie,Edwards,Southampton,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,685,1466,2,NFO (H),2
2610,461,Taylor,Harwood-Bellis,Southampton,DEF,40,2,75,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,17.0,2.1,0.0,1.9,0.00,0.01,0.01,2.26,86990,27090,2,NFO (H),2
2615,462,Kamaldeen,Kamaldeen,Southampton,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11,191,2,NFO (H),2
2620,463,Adam,Lallana,Southampton,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,22,1110,2,NFO (H),2
2625,464,Juan,Larios,Southampton,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,69,1787,2,NFO (H),2
2630,465,Mateusz,Lis,Southampton,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,888,1737,2,NFO (H),2
2635,466,Joe,Lumley,Southampton,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1136,872,2,NFO (H),2
2640,467,Ryan,Manning,Southampton,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,112,991,2,NFO (H),2
2645,468,Sékou,Mara,Southampton,FWD,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,467,1713,2,NFO (H),2
2650,469,Alex,McCarthy,Southampton,GK,45,4,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,7,0,19,52.0,0.0,0.0,5.2,0.00,0.00,0.00,2.45,2760,1557,2,NFO (H),2
2655,470,Paul,Onuachu,Southampton,FWD,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,674,1876,2,NFO (H),2
2660,471,Will,Smallbone,Southampton,MID,50,2,83,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,0.0,7.8,0.0,0.7,0.00,0.01,0.01,2.45,579,547,2,NFO (H),2
2665,472,Jack,Stephens,Southampton,DEF,40,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,16.4,4.7,0.0,2.1,0.00,0.03,0.03,2.45,6819,2254,2,NFO (H),2
2670,473,Ross,Stewart,Southampton,FWD,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1227,9022,2,NFO (H),2
2675,474,Sugawara,Sugawara,Southampton,DEF,45,2,71,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,17.8,6.1,1.0,2.5,0.02,0.07,0.09,2.14,851,1169,2,NFO (H),2
2680,475,Charlie,Taylor,Southampton,DEF,40,1,14,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.8,1.6,2.0,0.4,0.00,0.01,0.01,0.19,9161,33248,2,NFO (H),2
2685,476,Kyle,Walker-Peters,Southampton,DEF,45,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,21.0,4.2,20.0,4.5,0.10,0.02,0.12,2.45,3516,2842,2,NFO (H),2
2690,477,Nathan,Wood,Southampton,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,9930,8544,2,NFO (H),2
2695,515,Maxwel,Cornet,Southampton,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,135,532,2,NFO (H),2
2700,518,Flynn,Downes,Southampton,MID,50,1,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,1,0,0,0,13,17.6,14.9,2.0,3.5,0.00,0.06,0.06,2.45,360,487,2,NFO (H),2
2705,584,Ben,Brereton Díaz,Southampton,MID,55,2,90,2024-08-24T14:00:00Z,0,0,0,1,0,0,0,0,0,0,12,7.0,30.4,4.0,4.1,0.00,0.06,0.06,2.45,8960,7976,2,NFO (H),2
2710,608,Tyler,Dibling,Southampton,MID,45,1,6,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,6,4.0,0.6,2.0,0.7,0.00,0.00,0.00,0.00,1421,587,2,NFO (H),2
2714,623,Mateus Gonçalo,M.Fernandes,Southampton,MID,50,1,14,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,1.4,3.8,4.0,0.9,0.00,0.01,0.01,0.19,93,3,2,NFO (H),2
2719,82,Dominic,Solanke,Spurs,FWD,75,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,143667,999533,2,EVE (H),2
2724,478,Ashley,A.Phillips,Spurs,DEF,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4520,4872,2,EVE (H),2
2729,479,Brandon,Austin,Spurs,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2895,1883,2,EVE (H),2
2734,480,Rodrigo,Bentancur,Spurs,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2176,7933,2,EVE (H),2
2739,481,Lucas,Bergvall,Spurs,MID,45,1,11,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,0.0,0.6,0.00,0.02,0.02,0.00,10044,5721,2,EVE (H),2
2744,482,Yves,Bissouma,Spurs,MID,50,9,71,2024-08-24T14:00:00Z,1,0,1,0,0,0,0,0,0,1,40,43.8,6.5,7.0,5.7,0.10,0.04,0.14,1.00,516,3788,2,EVE (H),2
2749,483,Bryan,Bryan,Spurs,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,65,2,EVE (H),2
2754,484,Ben,Davies,Spurs,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1048,2762,2,EVE (H),2
2759,485,Alfie,Devine,Spurs,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,945,1365,2,EVE (H),2
2764,486,Radu,Dragusin,Spurs,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,689,3574,2,EVE (H),2
2769,487,Emerson,E.Royal,Spurs,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1494,2,EVE (H),2
2774,488,Fraser,Forster,Spurs,GK,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,702,2531,2,EVE (H),2
2779,489,Archie,Gray,Spurs,MID,50,1,18,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,0.6,1.1,0.0,0.2,0.00,0.00,0.00,0.00,1409,3273,2,EVE (H),2
2784,490,Pierre-Emile,Højbjerg,Spurs,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,272,2,EVE (H),2
2789,491,Brennan,Johnson,Spurs,MID,65,3,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,3,0.6,2.4,14.0,1.7,0.18,0.03,0.21,1.00,5485,9203,2,EVE (H),2
2794,492,Dejan,Kulusevski,Spurs,MID,65,6,66,2024-08-24T14:00:00Z,0,1,1,0,0,0,0,0,0,0,21,25.6,48.8,8.0,8.2,0.00,0.11,0.11,1.00,11585,47704,2,EVE (H),2
2799,493,Giovani,Lo Celso,Spurs,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,720,1933,2,EVE (H),2
2804,494,James,Maddison,Spurs,MID,75,6,78,2024-08-24T14:00:00Z,0,1,1,0,0,0,0,0,0,0,25,38.6,41.8,31.0,11.1,0.41,0.38,0.79,1.00,69307,33257,2,EVE (H),2
2809,495,Pedro,Pedro Porro,Spurs,DEF,55,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,23,25.2,21.5,1.0,4.8,0.03,0.11,0.14,1.00,165086,164352,2,EVE (H),2
2814,496,Sergio,Reguilón,Spurs,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,642,4785,2,EVE (H),2
2819,497,Richarlison,Richarlison,Spurs,FWD,70,1,24,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,3.2,1.2,0.0,0.4,0.00,0.00,0.00,0.00,33153,22092,2,EVE (H),2
2824,498,Cristian,Romero,Spurs,DEF,50,14,90,2024-08-24T14:00:00Z,1,0,1,0,0,0,0,0,0,2,53,63.0,17.3,54.0,13.4,0.53,0.30,0.83,1.00,31903,35060,2,EVE (H),2
2829,499,Pape Matar,P.M.Sarr,Spurs,MID,50,1,23,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,1,3.8,0.5,2.0,0.6,0.00,0.00,0.00,0.00,2361,3036,2,EVE (H),2
2834,500,Dane,Scarlett,Spurs,FWD,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5155,2,EVE (H),2
2839,502,Manor,Solomon,Spurs,MID,55,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,235,1102,2,EVE (H),2
2844,503,Son,Son,Spurs,MID,100,16,90,2024-08-24T14:00:00Z,2,0,1,0,0,0,0,0,0,3,55,75.8,15.8,43.0,13.5,1.14,0.05,1.19,1.00,33013,100641,2,EVE (H),2
2849,504,Djed,Spence,Spurs,DEF,45,1,17,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,2.0,1.3,2.0,0.5,0.00,0.00,0.00,0.00,239,1087,2,EVE (H),2
2854,505,Destiny,Udogie,Spurs,DEF,50,6,72,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,30,5.0,4.2,4.0,1.3,0.00,0.01,0.01,1.00,23518,25019,2,EVE (H),2
2859,506,Micky,Van de Ven,Spurs,DEF,45,9,90,2024-08-24T14:00:00Z,0,1,1,0,0,0,0,0,0,0,39,30.4,11.2,0.0,4.2,0.00,0.04,0.04,1.00,30640,30300,2,EVE (H),2
2864,507,Alejo,Veliz,Spurs,FWD,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,466,2,EVE (H),2
2869,508,Guglielmo,Vicario,Spurs,GK,50,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,1,0,30,13.0,0.0,0.0,1.3,0.00,0.00,0.00,1.00,19469,25777,2,EVE (H),2
2874,509,Timo,Werner,Spurs,MID,65,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1105,5015,2,EVE (H),2
2879,510,Alfie,Whiteman,Spurs,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8509,5194,2,EVE (H),2
2884,609,Will,Lankshear,Spurs,FWD,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,9694,4535,2,EVE (H),2
2889,610,Mikey,Moore,Spurs,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3591,2024,2,EVE (H),2
2894,612,Wilson,Odobert,Spurs,MID,55,3,65,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,4,6.2,15.2,16.0,3.7,0.05,0.03,0.08,1.00,558,322,2,EVE (H),2
2899,388,Aaron,Wan-Bissaka,West Ham,DEF,45,1,28,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,4.2,0.1,0.0,0.4,0.00,0.00,0.00,0.56,7149,20075,2,CRY (A),3
2904,511,Edson,Álvarez,West Ham,MID,50,1,12,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,4.4,3.2,1.0,0.9,0.01,0.21,0.22,0.03,135,2406,2,CRY (A),3
2909,512,Michail,Antonio,West Ham,FWD,55,2,61,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,-2,0.0,4.0,14.0,1.4,0.56,0.01,0.57,0.79,18638,19870,2,CRY (A),3
2914,513,Alphonse,Areola,West Ham,GK,45,6,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,2,0,24,15.8,0.0,0.0,1.6,0.00,0.00,0.00,1.35,27253,37920,2,CRY (A),3
2919,514,Jarrod,Bowen,West Ham,MID,75,8,90,2024-08-24T14:00:00Z,1,0,1,0,0,0,0,0,0,0,26,47.2,63.1,21.0,13.1,0.10,0.25,0.35,1.35,16308,79490,2,CRY (A),3
2924,516,Vladimír,Coufal,West Ham,DEF,45,6,62,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,17,0.0,1.0,1.0,0.0,0.02,0.00,0.02,0.79,2876,5892,2,CRY (A),3
2929,517,Aaron,Cresswell,West Ham,DEF,40,1,1,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.03,10331,16944,2,CRY (A),3
2934,519,George,Earthy,West Ham,MID,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2882,2,CRY (A),3
2939,520,Emerson,Emerson,West Ham,DEF,45,6,88,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,27,17.6,1.6,0.0,1.9,0.00,0.01,0.01,1.32,3770,4504,2,CRY (A),3
2944,521,Łukasz,Fabianski,West Ham,GK,40,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,39627,35920,2,CRY (A),3
2949,522,Wes,Foderingham,West Ham,GK,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,237,1684,2,CRY (A),3
2954,523,Danny,Ings,West Ham,FWD,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,15287,13665,2,CRY (A),3
2959,524,Max,Kilman,West Ham,DEF,45,12,90,2024-08-24T14:00:00Z,0,1,1,0,0,0,0,0,0,3,40,39.2,21.0,4.0,6.4,0.06,0.01,0.07,1.35,3315,5210,2,CRY (A),3
2964,525,Mohammed,Kudus,West Ham,MID,65,3,87,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,9,7.4,8.8,9.0,2.5,0.08,0.16,0.24,1.32,37199,86583,2,CRY (A),3
2969,526,Luis Guilherme,L.Guilherme,West Ham,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,73,645,2,CRY (A),3
2974,527,Lucas,L.Paquetá,West Ham,MID,60,3,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,13,13.0,7.8,9.0,3.0,0.13,0.02,0.15,1.35,53577,17922,2,CRY (A),3
2979,528,Konstantinos,Mavropanos,West Ham,DEF,45,8,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,2,30,33.0,0.2,2.0,3.5,0.00,0.00,0.00,1.35,566,1000,2,CRY (A),3
2984,529,Nayef,N.Aguerd,West Ham,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,557,2441,2,CRY (A),3
2989,530,Tomáš,Souček,West Ham,MID,50,8,77,2024-08-24T14:00:00Z,1,0,1,0,0,0,1,0,0,1,28,36.0,14.8,33.0,8.4,0.15,0.10,0.25,1.32,22938,13659,2,CRY (A),3
2994,532,Kurt,Zouma,West Ham,DEF,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1621,8266,2,CRY (A),3
2999,576,Andy,Irving,West Ham,MID,50,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,79,327,2,CRY (A),3
3004,587,Crysencio,Summerville,West Ham,MID,60,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5711,17530,2,CRY (A),3
3009,588,Guido,G.Rodríguez,West Ham,MID,50,3,90,2024-08-24T14:00:00Z,0,0,1,0,0,0,0,0,0,0,11,9.6,0.5,4.0,1.4,0.02,0.00,0.02,1.35,675,759,2,CRY (A),3
3014,589,Niclas,Füllkrug,West Ham,FWD,70,1,27,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-1,1.2,0.3,23.0,2.5,0.25,0.00,0.25,0.56,27400,70940,2,CRY (A),3
3019,591,Jean-Clair,Todibo,West Ham,DEF,45,1,2,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0.00,0.00,0.00,0.03,1860,4168,2,CRY (A),3
3029,204,Sam,Johnstone,Wolves,GK,45,0,0,2024-08-24T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,612,6363,2,CHE (H),3
3034,533,Rayan,Aït-Nouri,Wolves,DEF,45,2,67,2024-08-25T13:00:00Z,0,1,0,5,0,0,1,0,0,0,-4,14.0,10.7,6.0,3.1,0.06,0.16,0.22,1.24,12481,14854,2,CHE (H),3
3039,534,Boubacar,B.Traore,Wolves,MID,50,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,483,1042,2,CHE (H),3
3044,535,Jean-Ricner,Bellegarde,Wolves,MID,50,2,67,2024-08-25T13:00:00Z,0,0,0,5,0,0,0,0,0,0,4,2.4,0.8,2.0,0.5,0.00,0.01,0.01,1.24,478,464,2,CHE (H),3
3049,536,Daniel,Bentley,Wolves,GK,40,0,0,2024-08-25T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5762,5492,2,CHE (H),3
