,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
1742,305,Luke,Thomas,Leicester,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1087,2870,5,EVE (H),2
1747,306,Jamie,Vardy,Leicester,FWD,57,2,82,2024-09-21T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,0.0,1.2,8.0,0.8,0.00,0.01,0.01,1.02,531497,40499,5,EVE (H),2
1752,307,Jannik,Vestergaard,Leicester,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8896,20176,5,EVE (H),2
1757,308,Danny,Ward,Leicester,GK,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4676,8903,5,EVE (H),2
1762,309,Harry,Winks,Leicester,MID,45,2,90,2024-09-21T14:00:00Z,0,0,0,1,0,0,0,0,0,0,16,19.2,48.4,1.0,6.9,0.02,0.18,0.20,1.10,123860,83552,5,EVE (H),2
1767,501,Oliver,Skipp,Leicester,MID,49,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,508,354,5,EVE (H),2
1772,570,Abdul,A.Fatawu,Leicester,MID,55,1,1,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0.00,0.00,0.00,0.08,2586,10194,5,EVE (H),2
1777,606,Will,Alves,Leicester,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,889,868,5,EVE (H),2
1782,616,Ben,Nelson,Leicester,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,275,5,EVE (H),2
1785,635,Bilal,El Khannouss,Leicester,MID,50,1,55,2024-09-21T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,6.4,24.2,0.0,3.1,0.00,0.03,0.03,0.88,398,595,5,EVE (H),2
1790,310,Alisson,A.Becker,Liverpool,GK,55,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,65600,194960,5,BOU (H),2
1795,311,Trent,Alexander-Arnold,Liverpool,DEF,71,11,90,2024-09-21T14:00:00Z,0,1,1,0,0,0,0,0,0,2,39,35.2,26.0,2.0,6.3,0.00,0.13,0.13,1.08,117298,106657,5,BOU (H),2
1800,312,Stefan,Bajcetic,Liverpool,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1481,5,BOU (H),2
1805,313,Conor,Bradley,Liverpool,DEF,48,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,844,3978,5,BOU (H),2
1810,315,Bobby,Clark,Liverpool,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,276,5,BOU (H),2
1815,316,Darwin,Darwin,Liverpool,FWD,72,6,71,2024-09-21T14:00:00Z,1,0,1,0,0,0,0,0,0,0,29,43.6,2.3,45.0,9.1,0.31,0.01,0.32,0.54,8157,32270,5,BOU (H),2
1820,317,Diogo,Diogo J.,Liverpool,MID,76,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,51566,192288,5,BOU (H),2
1825,318,Ben,Doak,Liverpool,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,482,5,BOU (H),2
1830,319,Harvey,Elliott,Liverpool,MID,52,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,70,11578,5,BOU (H),2
1835,320,Endo,Endo,Liverpool,MID,49,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,699,2235,5,BOU (H),2
1840,321,Cody,Gakpo,Liverpool,FWD,72,1,18,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,10,7.2,30.8,6.0,4.4,0.07,0.09,0.16,0.55,13131,22934,5,BOU (H),2
1845,322,Joe,Gomez,Liverpool,DEF,49,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1203,3605,5,BOU (H),2
1850,323,Ryan,Gravenberch,Liverpool,MID,50,3,90,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,0,0,24,24.6,15.6,7.0,4.7,0.02,0.09,0.11,1.08,13310,6490,5,BOU (H),2
1855,324,Curtis,Jones,Liverpool,MID,53,1,29,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,11.8,1.2,5.0,1.8,0.14,0.01,0.15,0.55,381,386,5,BOU (H),2
1860,325,Caoimhin,Kelleher,Liverpool,GK,44,9,90,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,7,1,38,49.8,0.0,0.0,5.0,0.00,0.00,0.00,1.08,16281,2194,5,BOU (H),2
1865,326,Ibrahima,Konaté,Liverpool,DEF,51,8,90,2024-09-21T14:00:00Z,0,1,1,0,0,0,1,0,0,0,36,48.6,11.2,0.0,6.0,0.00,0.03,0.03,1.08,105958,27907,5,BOU (H),2
1870,327,Luis,Luis Díaz,Liverpool,MID,78,16,71,2024-09-21T14:00:00Z,2,0,1,0,0,0,0,0,0,3,59,78.6,15.8,60.0,15.4,0.59,0.09,0.68,0.54,434379,91631,5,BOU (H),2
1875,328,Mohamed,M.Salah,Liverpool,MID,127,6,90,2024-09-21T14:00:00Z,0,1,1,0,0,0,0,0,0,0,31,42.0,68.3,90.0,20.0,0.61,0.17,0.78,1.08,236813,74774,5,BOU (H),2
1880,329,Alexis,Mac Allister,Liverpool,MID,64,3,90,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,0,0,26,28.0,29.2,17.0,7.4,0.03,0.23,0.26,1.08,6631,18307,5,BOU (H),2
1885,330,James,McConnell,Liverpool,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,286,356,5,BOU (H),2
1890,331,Tyler,Morton,Liverpool,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,289,416,5,BOU (H),2
1895,332,Nathaniel,N.Phillips,Liverpool,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1493,5,BOU (H),2
1900,333,Jarell,Quansah,Liverpool,DEF,42,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4078,35987,5,BOU (H),2
1905,334,Rhys,R.Williams,Liverpool,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,909,5,BOU (H),2
1910,335,Andrew,Robertson,Liverpool,DEF,60,6,90,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,0,0,33,12.2,24.1,4.0,4.0,0.08,0.02,0.10,1.08,60027,43249,5,BOU (H),2
1915,336,Dominik,Szoboszlai,Liverpool,MID,65,3,60,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,0,0,11,0.2,6.0,3.0,0.9,0.04,0.02,0.06,0.54,25525,25972,5,BOU (H),2
1920,337,Konstantinos,Tsimikas,Liverpool,DEF,47,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1572,2529,5,BOU (H),2
1925,339,Virgil,Virgil,Liverpool,DEF,60,6,90,2024-09-21T14:00:00Z,0,0,1,0,0,0,0,0,0,0,28,18.6,0.7,0.0,1.9,0.00,0.00,0.00,1.08,91987,46980,5,BOU (H),2
1928,636,Federico,Chiesa,Liverpool,MID,70,1,18,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-1,0.2,0.9,15.0,1.6,0.16,0.08,0.24,0.55,4861,6988,5,BOU (H),2
1929,660,Vítezslav,Jaros,Liverpool,GK,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,5,BOU (H),2
1934,340,Manuel,Akanji,Man City,DEF,55,1,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,0,0,0,0,13,28.6,62.2,8.0,9.9,0.03,0.31,0.34,0.65,13765,39177,5,ARS (H),5
1939,341,Nathan,Aké,Man City,DEF,53,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,95,32359,5,ARS (H),5
1944,342,Bernardo,Bernardo,Man City,MID,66,1,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,1,0,0,0,10,10.4,58.4,20.0,8.9,0.06,0.25,0.31,0.65,21923,100454,5,ARS (H),5
1949,343,Oscar,Bobb,Man City,MID,48,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,221,1392,5,ARS (H),5
1954,344,Scott,Carson,Man City,GK,40,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,866,838,5,ARS (H),5
1959,345,Kevin,De Bruyne,Man City,MID,96,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26772,257537,5,ARS (H),5
1964,346,Jérémy,Doku,Man City,MID,65,2,69,2024-09-22T15:30:00Z,0,0,0,2,0,0,0,0,0,0,9,6.4,20.1,11.0,3.8,0.05,0.06,0.11,0.60,6351,83734,5,ARS (H),5
1969,347,Ederson,Ederson M.,Man City,GK,55,0,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,1,0,1,0,-2,11.0,0.0,0.0,1.1,0.00,0.00,0.00,0.65,28577,36639,5,ARS (H),5
1974,348,Phil,Foden,Man City,MID,93,1,20,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,3,1.4,14.9,14.0,3.0,0.07,0.24,0.31,0.06,22446,75104,5,ARS (H),5
1979,349,Jack,Grealish,Man City,MID,64,1,12,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,6,5.0,23.5,10.0,3.9,0.00,0.09,0.09,0.06,2679,1997,5,ARS (H),5
1984,350,Joško,Gvardiol,Man City,DEF,60,1,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,0,0,0,0,13,19.6,15.5,40.0,7.5,0.08,0.09,0.17,0.65,18827,321399,5,ARS (H),5
1989,351,Erling,Haaland,Man City,FWD,153,9,90,2024-09-22T15:30:00Z,1,0,0,2,0,0,0,0,0,3,33,42.2,0.5,114.0,15.7,0.81,0.02,0.83,0.65,329275,54648,5,ARS (H),5
1994,352,Julián,J.Alvarez,Man City,FWD,70,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,592,5,ARS (H),5
1999,353,João,João Cancelo,Man City,DEF,53,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4020,5,ARS (H),5
2004,354,Mateo,Kovačić,Man City,MID,55,6,69,2024-09-22T15:30:00Z,0,1,0,2,0,0,0,0,0,1,24,11.8,68.0,11.0,9.1,0.20,0.31,0.51,0.65,7697,29388,5,ARS (H),5
2009,355,Rico,Lewis,Man City,DEF,47,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,76031,84473,5,ARS (H),5
2014,356,Matheus Luiz,Matheus N.,Man City,MID,49,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,785,1382,5,ARS (H),5
2019,357,James,McAtee,Man City,MID,48,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,357,716,5,ARS (H),5
2024,358,Stefan,Ortega Moreno,Man City,GK,54,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,216,3495,5,ARS (H),5
2029,360,Rodrigo 'Rodri',Rodrigo,Man City,MID,64,1,20,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,5,3.2,0.8,0.0,0.4,0.00,0.01,0.01,0.00,12439,11429,5,ARS (H),5
2034,361,Rúben,Rúben,Man City,DEF,55,0,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,1,0,0,0,5,17.0,33.7,20.0,7.1,0.21,0.34,0.55,0.65,8857,42495,5,ARS (H),5
2039,362,John,Stones,Man City,DEF,54,7,12,2024-09-22T15:30:00Z,1,0,0,0,0,0,0,0,0,0,17,33.0,0.3,33.0,6.6,0.34,0.01,0.35,0.06,3738,10949,5,ARS (H),5
2044,363,Kyle,Walker,Man City,DEF,53,1,77,2024-09-22T15:30:00Z,0,0,0,2,0,0,0,0,0,0,17,27.8,54.4,18.0,10.0,0.09,0.68,0.77,0.60,10690,37102,5,ARS (H),5
2049,571,Sávio 'Savinho',Sávio,Man City,MID,65,7,77,2024-09-22T15:30:00Z,0,1,0,2,0,0,0,0,0,2,29,21.8,29.1,17.0,6.8,0.04,0.30,0.34,0.60,14590,23912,5,ARS (H),5
2054,607,Nico,O’Reilly,Man City,MID,50,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,73,109,5,ARS (H),5
2058,625,Ilkay,Gündogan,Man City,MID,65,2,90,2024-09-22T15:30:00Z,0,0,0,2,0,0,0,0,0,0,9,3.0,36.2,9.0,4.8,0.19,0.16,0.35,0.65,7190,4955,5,ARS (H),5
2062,626,Issa,Kaboré,Man City,DEF,45,0,0,2024-09-22T15:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,164,5,ARS (H),5
2067,364,Amad,Amad,Man Utd,MID,50,3,75,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,7,6.0,30.2,24.0,6.0,0.05,0.11,0.16,0.87,112715,27878,5,CRY (A),3
2072,365,Antony Matheus,Antony,Man Utd,MID,58,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1425,2174,5,CRY (A),3
2077,366,Bruno,B.Fernandes,Man Utd,MID,83,3,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,12,13.8,40.0,15.0,6.9,0.36,0.14,0.50,1.01,38752,93622,5,CRY (A),3
2082,367,Altay,Bayindir,Man Utd,GK,44,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,113,466,5,CRY (A),3
2087,368,Carlos Henrique,Casemiro,Man Utd,MID,49,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2840,7083,5,CRY (A),3
2092,369,Diogo,Dalot,Man Utd,DEF,50,9,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,3,35,22.6,35.8,2.0,6.0,0.00,0.23,0.23,1.01,104530,32206,5,CRY (A),3
2097,370,Christian,Eriksen,Man Utd,MID,54,3,75,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,14,11.6,46.1,4.0,6.2,0.00,0.35,0.35,0.87,1403,999,5,CRY (A),3
2102,371,Jonny,Evans,Man Utd,DEF,44,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,327,654,5,CRY (A),3
2107,372,Alejandro,Garnacho,Man Utd,MID,64,2,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,1,0,0,0,-4,5.6,2.7,36.0,4.4,0.47,0.01,0.48,1.01,73760,68143,5,CRY (A),3
2112,373,Hannibal,Hannibal,Man Utd,MID,45,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,992,5,CRY (A),3
2117,374,Tom,Heaton,Man Utd,GK,40,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,691,977,5,CRY (A),3
2122,375,Rasmus,Højlund,Man Utd,FWD,69,1,14,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,4.0,0.5,0.00,0.01,0.01,0.14,2004,2558,5,CRY (A),3
2127,376,Victor,Lindelof,Man Utd,DEF,44,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,32,874,5,CRY (A),3
2132,377,Harry,Maguire,Man Utd,DEF,50,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1253,7965,5,CRY (A),3
2137,378,Kobbie,Mainoo,Man Utd,MID,54,3,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,13,5.2,4.7,6.0,1.6,0.04,0.14,0.18,1.01,10872,48374,5,CRY (A),3
2142,379,Tyrell,Malacia,Man Utd,DEF,44,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,27,59,5,CRY (A),3
2147,380,Lisandro,Martinez,Man Utd,DEF,45,5,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,1,0,0,0,18,20.4,1.0,33.0,5.4,0.21,0.01,0.22,1.01,11003,29927,5,CRY (A),3
2152,381,Scott,McTominay,Man Utd,MID,49,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,7000,5,CRY (A),3
2157,382,Mason,Mount,Man Utd,MID,63,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,62,1233,5,CRY (A),3
2162,383,André,Onana,Man Utd,GK,50,9,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,4,2,32,34.0,0.0,0.0,3.4,0.00,0.00,0.00,1.01,59694,21487,5,CRY (A),3
2167,384,Facundo,Pellistri,Man Utd,MID,50,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,77,5,CRY (A),3
2172,385,Marcus,Rashford,Man Utd,MID,69,1,29,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,4,2.2,1.7,0.0,0.4,0.00,0.05,0.05,0.84,118652,17555,5,CRY (A),3
2177,387,Luke,Shaw,Man Utd,DEF,49,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,85,3057,5,CRY (A),3
2182,389,Joshua,Zirkzee,Man Utd,FWD,70,2,60,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,11,5.2,28.6,11.0,4.5,0.10,0.22,0.32,0.17,31735,58539,5,CRY (A),3
2187,572,Leny,Yoro,Man Utd,DEF,44,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,129,867,5,CRY (A),3
2192,593,Matthijs,De Ligt,Man Utd,DEF,50,6,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,29,21.2,0.5,99.0,12.1,0.54,0.00,0.54,1.01,112658,12008,5,CRY (A),3
2197,594,Noussair,Mazraoui,Man Utd,DEF,46,6,90,2024-09-21T16:30:00Z,0,0,1,0,0,0,0,0,0,0,25,19.6,3.3,0.0,2.3,0.00,0.07,0.07,1.01,140892,64770,5,CRY (A),3
2202,613,Toby,Collyer,Man Utd,MID,45,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1060,990,5,CRY (A),3
2205,648,Ethan,Wheatley,Man Utd,FWD,45,0,0,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,39313,13665,5,CRY (A),3
2207,652,Manuel,Ugarte,Man Utd,MID,50,1,14,2024-09-21T16:30:00Z,0,0,0,0,0,0,0,0,0,0,1,3.8,2.6,0.0,0.6,0.00,0.00,0.00,0.14,3910,1521,5,CRY (A),3
2212,390,Alex,A.Murphy,Newcastle,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5315,5364,5,FUL (A),3
2217,391,Miguel,Almirón,Newcastle,MID,57,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2750,7613,5,FUL (A),3
2222,392,Harvey,Barnes,Newcastle,MID,64,10,90,2024-09-21T14:00:00Z,1,0,0,3,0,0,0,0,0,3,34,44.0,28.9,47.0,12.0,0.43,0.14,0.57,2.29,135696,13196,5,FUL (A),3
2227,393,Sven,Botman,Newcastle,DEF,44,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,80,117,5,FUL (A),3
2232,394,Bruno,Bruno G.,Newcastle,MID,64,2,90,2024-09-21T14:00:00Z,0,0,0,3,0,0,0,0,0,0,8,7.2,6.6,1.0,1.5,0.05,0.05,0.10,2.29,9890,14226,5,FUL (A),3
2237,395,Dan,Burn,Newcastle,DEF,45,1,90,2024-09-21T14:00:00Z,0,0,0,3,0,0,0,0,0,0,6,20.6,0.8,21.0,4.2,0.01,0.00,0.01,2.29,19143,91167,5,FUL (A),3
2242,396,Martin,Dúbravka,Newcastle,GK,43,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1570,5652,5,FUL (A),3
2247,398,Anthony,Gordon,Newcastle,MID,74,2,82,2024-09-21T14:00:00Z,0,0,0,2,0,0,0,0,0,0,11,8.6,33.8,25.0,6.7,0.39,0.08,0.47,1.83,48135,177874,5,FUL (A),3
2252,399,Lewis,Hall,Newcastle,DEF,44,1,45,2024-09-21T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,10.2,14.8,0.0,2.5,0.00,0.02,0.02,1.01,7940,27396,5,FUL (A),3
2257,400,Isaac,Hayden,Newcastle,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,728,705,5,FUL (A),3
2262,401,Alexander,Isak,Newcastle,FWD,84,2,90,2024-09-21T14:00:00Z,0,0,0,3,0,0,0,0,0,0,5,9.6,12.8,11.0,3.3,0.09,0.02,0.11,2.29,26948,1124498,5,FUL (A),3
2267,402,Jacob,J.Murphy,Newcastle,MID,53,4,45,2024-09-21T14:00:00Z,0,1,0,1,0,0,0,0,0,0,11,16.8,18.3,4.0,3.9,0.03,0.10,0.13,1.01,2141,13202,5,FUL (A),3
2272,403,Joelinton Cássio,Joelinton,Newcastle,MID,60,2,73,2024-09-21T14:00:00Z,0,0,0,2,0,0,0,0,0,0,12,8.6,24.3,6.0,3.9,0.10,0.02,0.12,1.69,7655,36981,5,FUL (A),3
2277,404,Lloyd,Kelly,Newcastle,DEF,45,0,45,2024-09-21T14:00:00Z,0,0,0,2,0,0,0,0,0,0,-4,8.0,1.2,0.0,0.9,0.00,0.00,0.00,1.28,827,1457,5,FUL (A),3
2282,405,Emil,Krafth,Newcastle,DEF,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,686,1568,5,FUL (A),3
2287,406,Garang,Kuol,Newcastle,MID,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,442,391,5,FUL (A),3
2292,407,Jamaal,Lascelles,Newcastle,DEF,45,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,46,30,5,FUL (A),3
2297,408,Jamal,Lewis,Newcastle,DEF,40,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5616,5,FUL (A),3
2302,409,Tino,Livramento,Newcastle,DEF,45,1,16,2024-09-21T14:00:00Z,0,0,0,1,0,0,0,0,0,0,0,1.0,0.7,0.0,0.2,0.00,0.00,0.00,0.60,15431,15676,5,FUL (A),3
2307,410,Sean,Longstaff,Newcastle,MID,49,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2905,9730,5,FUL (A),3
2312,411,Lewis,Miley,Newcastle,MID,50,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,14,25,5,FUL (A),3
2317,412,Odysseas,Odysseas,Newcastle,GK,44,0,0,2024-09-21T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,95,545,5,FUL (A),3
2322,413,Nick,Pope,Newcastle,GK,50,3,90,2024-09-21T14:00:00Z,0,0,0,3,0,0,0,0,8,0,9,53.0,0.0,0.0,5.3,0.00,0.00,0.00,2.29,39791,41682,5,FUL (A),3
